cod;f_aquis;PESO;PESO_FINAL;RENDA_TOTAL;Região;UCKey;IndKey;COD_INFORMANTE;FATOR_ANUALIZACAO;Codigo;VALOR_MES;Valor_ANO;Ded_IR;Modalidade1;Modalidade2;DIRPF;Modelo;Faixa_BC;Faixa_BC_inst;EDU_Ded_IR_UC;Ben_trib_Edu;Gast_Trib;Centil;Decil;Quintil;S_VALOR_MES;S_Valor_ANO;S_Ded_IR;S_Gast_Trib
4900901;1;1658,96946267;2090,15130573;4201,83;3;1310289705091;131028970509101;1;1;49009;260,01;3120,15;3120,15;Ensino Superior;Educação Superior;1;1;1;2; 3.120,15 ; 202,54 ; 202,54 ;66;7;4; 543.465,47 ; 6.521.585,60 ; 6.521.585,60 ; 423.334,75 
4900901;1;1044,24526563;1315,65447983;9003,59;3;1310291134031;131029113403102;2;1;49009;941,82;11301,80;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;89;9;5; 1.239.105,32 ; 14.869.263,80 ; 4.685.703,43 ; -   
4900901;1;1044,24526563;1315,65447983;6895,44;3;1310291134081;131029113408102;2;1;49009;9,12;109,44;109,44;Ensino Superior;Educação Superior;1;1;;; -   ; -   ; -   ;70;7;4; 11.998,77 ; 143.985,23 ; 143.985,23 ; -   
4900301;1;1044,24526563;1315,65447983;19896,33;3;1310291134101;131029113410104;4;1;49003;486,32;5835,84;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;0;;; -   ; -   ; -   ;95;10;5; 639.829,09 ; 7.677.949,04 ; 4.685.703,43 ; -   
4900301;1;1588,90970669;1912,83815725;13869,87;3;1310291540031;131029154003101;1;1;49003;601,63;7219,56;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;91;10;5; 1.150.820,82 ; 13.809.849,85 ; 6.812.573,10 ; 1.873.457,60 
4900901;1;1588,90970669;1912,83815725;13869,87;3;1310291540031;131029154003102;2;1;49009;800,00;9600,00;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 7.123,00 ; 1.958,83 ; 979,41 ;91;10;5; 1.530.270,53 ; 18.363.246,31 ; 6.812.573,10 ; 1.873.457,60 
4900201;1;5589,92076923;7042,79401019;2234,00;3;1310291710061;131029171006101;1;1;49002;135,83;1629,99;1629,99;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;20;2;1; 956.640,32 ; 11.479.683,81 ; 11.479.683,81 ; -   
4900901;1;1332,97192721;1679,42392965;3112,61;3;1310291829071;131029182907102;2;1;49009;171,44;2057,30;2057,30;Ensino Superior;Educação Superior;1;1;2;2; 2.057,30 ; 154,30 ; 154,30 ;68;7;4; 287.923,24 ; 3.455.078,85 ; 3.455.078,85 ; 259.130,91 
4901001;4;1332,97192721;1679,42392965;5476,56;3;1310291829121;131029182912101;1;1;49010;462,12;5545,44;3561,50;Especialização;Educação Superior;1;0;;; -   ; -   ; -   ;86;9;5; 776.095,39 ; 9.313.144,64 ; 5.981.268,33 ; -   
4900901;1;1490,47916667;1794,34074233;5545,40;3;1310295031041;131029503104102;2;1;49009;256,02;3072,24;3072,24;Ensino Superior;Educação Superior;1;1;2;2; 3.072,24 ; 230,42 ; 230,42 ;79;8;4; 459.387,12 ; 5.512.645,40 ; 5.512.645,40 ; 413.448,41 
4900301;1;1490,47916667;1794,34074233;4202,13;3;1310295031061;131029503106102;2;1;49003;502,43;6029,16;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;2;2; 3.561,50 ; 267,11 ; 267,11 ;48;5;3; 901.530,62 ; 10.818.367,43 ; 6.390.544,55 ; 479.290,84 
4900101;1;1480,45168668;1865,23507251;12418,30;3;1310295900041;131029590004101;1;1;49001;28,33;340,00;340,00;Creche;Educação infantil;1;1;5;5; 3.661,00 ; 1.006,78 ; 93,50 ;93;10;5; 52.848,33 ; 634.179,92 ; 634.179,92 ; 174.399,48 
4900101;1;1480,45168668;1865,23507251;12418,30;3;1310295900041;131029590004101;1;1;49001;276,75;3321,00;3321,00;Creche;Educação infantil;1;1;5;5; 3.661,00 ; 1.006,78 ; 913,28 ;93;10;5; 516.203,81 ; 6.194.445,68 ; 6.194.445,68 ; 1.703.472,56 
4900501;1;1480,45168668;1865,23507251;12158,30;3;1310295900131;131029590013102;2;1;49005;368,21;4418,52;3561,50;Ensino Médio regular;Ensino Médio;1;0;;; -   ; -   ; -   ;92;10;5; 686.798,21 ; 8.241.578,47 ; 6.643.034,71 ; -   
4900901;1;1147,30904287;1445,50550688;4405,71;3;1310296140011;131029614001101;1;1;49009;472,16;5665,92;3561,50;Ensino Superior;Educação Superior;1;1;2;2; 3.561,50 ; 267,11 ; 267,11 ;67;7;4; 682.509,88 ; 8.190.118,56 ; 5.148.167,86 ; 386.112,59 
4900901;1;1147,30904287;1445,50550688;3450,46;3;1310296140021;131029614002101;1;1;49009;1808,29;21699,48;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;29;3;2; 2.613.893,15 ; 31.366.717,84 ; 5.148.167,86 ; -   
4900801;1;1147,30904287;1445,50550688;3631,73;3;1310296140031;131029614003102;2;1;49008;351,61;4219,32;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;74;8;4; 508.254,19 ; 6.099.050,30 ; 5.148.167,86 ; -   
4900901;1;1147,30904287;1445,50550688;8027,80;3;1310296140081;131029614008102;2;1;49009;2515,38;30184,56;3561,50;Ensino Superior;Educação Superior;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;81;9;5; 3.635.995,64 ; 43.631.947,70 ; 5.148.167,86 ; 1.415.746,16 
4900901;1;1147,30904287;1445,50550688;1881,21;3;1310296140111;131029614011101;1;1;49009;100,63;1207,59;1207,59;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;33;4;2; 145.464,83 ; 1.745.578,00 ; 1.745.578,00 ; -   
4900801;1;1436,78447678;1810,21834204;8204,55;3;1310297049061;131029704906104;4;1;49008;782,99;9395,88;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;80;8;4; 1.417.382,86 ; 17.008.594,32 ; 6.447.092,63 ; -   
4900901;1;1565,33748783;1972,18349567;3847,46;3;1310298885011;131029888501104;4;1;49009;1159,35;13912,20;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;43;5;3; 2.286.450,94 ; 27.437.411,23 ; 7.023.931,52 ; -   
4900901;1;1565,33748783;1972,18349567;4649,94;3;1310298885031;131029888503103;3;1;49009;140,90;1690,85;1690,85;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;55;6;3; 277.888,87 ; 3.334.666,46 ; 3.334.666,46 ; -   
4900301;1;1565,33748783;1972,18349567;15204,82;3;1310298885091;131029888509101;1;1;49003;1543,40;18520,80;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.947,34 ; 1.085,52 ; 979,41 ;90;9;5; 3.043.868,01 ; 36.526.416,09 ; 7.023.931,52 ; 1.931.581,17 
4900901;1;1565,33748783;1972,18349567;15204,82;3;1310298885091;131029888509101;1;1;49009;32,15;385,84;385,84;Ensino Superior;Educação Superior;1;1;5;5; 3.947,34 ; 1.085,52 ; 106,11 ;90;9;5; 63.412,27 ; 760.947,28 ; 760.947,28 ; 209.260,50 
4900201;2;2426,88333333;3057,65324931;15780,77;3;1310300310061;131030031006101;1;1;49002;3200,00;38400,00;3561,50;Pré-escola;Educação infantil;1;1;;; -   ; -   ; -   ;91;10;5; 9.784.490,40 ; 117.413.884,77 ; 10.889.832,05 ; -   
4900301;2;2426,88333333;3057,65324931;15780,77;3;1310300310061;131030031006101;1;1;49003;4800,00;57600,00;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;;; -   ; -   ; -   ;91;10;5; 14.676.735,60 ; 176.120.827,16 ; 10.889.832,05 ; -   
4900901;1;1250,36654179;1575,34862382;11073,94;3;1310300933051;131030093305103;3;1;49009;758,64;9103,68;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;92;10;5; 1.195.122,48 ; 14.341.469,76 ; 5.610.604,12 ; -   
4900201;1;1429,76231358;1721,24564266;6610,74;3;1310306467041;131030646704101;1;1;49002;115,94;1391,28;1391,28;Pré-escola;Educação infantil;1;1;;; -   ; -   ; -   ;60;6;3; 199.561,22 ; 2.394.734,64 ; 2.394.734,64 ; -   
4900301;1;1429,76231358;1721,24564266;8165,36;3;1310306467131;131030646713101;1;1;49003;337,62;4051,44;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;78;8;4; 581.126,95 ; 6.973.523,45 ; 6.130.216,36 ; 1.685.809,50 
4900901;1;1378,13210376;1736,32166292;4057,72;3;1310307674041;131030767404103;3;1;49009;16,10;193,24;193,24;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;59;6;3; 27.960,57 ; 335.526,80 ; 335.526,80 ; -   
4900901;1;1378,13210376;1736,32166292;5106,50;3;1310307674061;131030767406102;2;1;49009;17,71;212,57;212,57;Ensino Superior;Educação Superior;1;1;3;3; 212,57 ; 31,89 ; 31,89 ;63;7;4; 30.757,49 ; 369.089,90 ; 369.089,90 ; 55.363,48 
4900301;1;1378,13210376;1736,32166292;13640,08;3;1310307674091;131030767409101;1;1;49003;285,53;3426,36;3426,36;Ensino Fundamental regular;Ensino Fundamental;1;1;3;4; 7.836,74 ; 1.744,81 ; 762,86 ;87;9;5; 495.771,92 ; 5.949.263,09 ; 5.949.263,09 ; 1.324.573,70 
4900301;1;1378,13210376;1736,32166292;13640,08;3;1310307674091;131030767409104;4;1;49003;303,86;3646,32;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;3;4; 7.836,74 ; 1.744,81 ; 792,95 ;87;9;5; 527.598,70 ; 6.331.184,41 ; 6.183.909,60 ; 1.376.816,57 
4900901;1;1378,13210376;1736,32166292;13640,08;3;1310307674091;131030767409102;2;1;49009;70,74;848,88;848,88;Ensino Superior;Educação Superior;1;1;3;4; 7.836,74 ; 1.744,81 ; 189,00 ;87;9;5; 122.827,39 ; 1.473.928,73 ; 1.473.928,73 ; 328.162,87 
4900901;1;1268,69251171;1598,43768653;3637,92;3;1310308180031;131030818003101;1;1;49009;48,31;579,72;579,72;Ensino Superior;Educação Superior;1;1;2;2; 579,72 ; 43,48 ; 43,48 ;74;8;4; 77.220,52 ; 926.646,30 ; 926.646,30 ; 69.498,47 
4900201;1;1513,36829507;1821,89624030;2603,73;3;1310308489041;131030848904101;1;1;49002;429,47;5153,67;3561,50;Pré-escola;Educação infantil;0;0;;; -   ; -   ; -   ;28;3;2; 782.454,33 ; 9.389.452,00 ; 6.488.683,46 ; -   
4900201;1;1513,36829507;1821,89624030;6362,54;3;1310308489091;131030848909101;1;1;49002;44,76;537,12;537,12;Pré-escola;Educação infantil;1;1;2;2; 4.098,62 ; 307,40 ; 40,28 ;70;7;4; 81.548,08 ; 978.576,91 ; 978.576,91 ; 73.393,27 
4900901;1;1513,36829507;1821,89624030;6362,54;3;1310308489091;131030848909103;3;1;49009;671,91;8062,92;3561,50;Ensino Superior;Educação Superior;1;1;2;2; 4.098,62 ; 307,40 ; 267,11 ;70;7;4; 1.224.150,30 ; 14.689.803,63 ; 6.488.683,46 ; 486.651,26 
4900301;3;978,08907670;1232,30367212;5377,03;3;1310310133061;131031013306105;5;1;49003;240,82;2889,84;2889,84;Ensino Fundamental regular;Ensino Fundamental;0;0;;; -   ; -   ; -   ;34;4;2; 296.763,37 ; 3.561.160,44 ; 3.561.160,44 ; -   
4900901;1;978,08907670;1232,30367212;6025,29;3;1310310133131;131031013313103;3;1;49009;267,73;3212,80;3212,80;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;61;7;4; 329.928,77 ; 3.959.145,24 ; 3.959.145,24 ; -   
4900101;1;1698,82026627;1774,58608855;1528,12;3;1310311807021;131031180702101;1;1;49001;41,86;502,30;502,30;Creche;Educação infantil;0;0;;; -   ; -   ; -   ;18;2;1; 74.281,22 ; 891.374,59 ; 891.374,59 ; -   
4900201;1;1698,82026627;1774,58608855;16613,09;3;1310311807071;131031180707101;1;1;49002;342,09;4105,08;3561,50;Pré-escola;Educação infantil;1;1;5;5; 3.561,50 ; 979,41 ; 979,41 ;96;10;5; 607.068,16 ; 7.284.817,86 ; 6.320.188,35 ; 1.738.051,80 
4900301;1;1980,04988662;2068,35829145;9434,30;3;1310313537021;131031353702102;2;1;49003;802,18;9626,16;3561,50;Ensino Fundamental regular;Ensino Fundamental;1;1;2;2; 4.704,62 ; 352,85 ; 267,11 ;88;9;5; 1.659.195,65 ; 19.910.347,85 ; 7.366.458,05 ; 552.484,35 
4901001;1;1980,04988662;2068,35829145;9434,30;3;1310313537021;131031353702102;2;1;49010;95,26;1143,12;1143,12;Especialização;Educação Superior;1;1;2;2; 4.704,62 ; 352,85 ; 85,73 ;88;9;5; 197.031,81 ; 2.364.381,73 ; 2.364.381,73 ; 177.328,63 
4900901;1;1980,04988662;2068,35829145;14270,44;3;1310313537041;131031353704101;1;1;49009;555,51;6666,12;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;90;9;5; 1.148.993,71 ; 13.787.924,57 ; 7.366.458,05 ; -   
4901001;1;6001,30222222;7561,09739098;5595,43;3;1310331460131;131033146013101;1;1;49010;96,34;1156,08;1156,08;Especialização;Educação Superior;1;0;;; -   ; -   ; -   ;87;9;5; 728.436,12 ; 8.741.233,47 ; 8.741.233,47 ; -   
4900101;1;2620,12291667;3301,11762675;3956,96;3;1310337818021;131033781802102;2;1;49001;190,52;2286,24;2286,24;Creche;Educação infantil;1;1;1;2; 3.769,68 ; 133,94 ; 81,23 ;52;6;3; 628.928,93 ; 7.547.147,16 ; 7.547.147,16 ; 268.156,08 
4900501;1;2620,12291667;3301,11762675;3956,96;3;1310337818021;131033781802103;3;1;49005;123,62;1483,44;1483,44;Ensino Médio regular;Ensino Médio;1;1;1;2; 3.769,68 ; 133,94 ; 52,71 ;52;6;3; 408.084,16 ; 4.897.009,93 ; 4.897.009,93 ; 173.994,62 
4900901;1;2620,12291667;3301,11762675;7202,67;3;1310337818031;131033781803101;1;1;49009;555,52;6666,24;3561,50;Ensino Superior;Educação Superior;1;1;1;2; 3.561,50 ; 233,55 ; 233,55 ;63;7;4; 1.833.836,86 ; 22.006.042,37 ; 11.756.930,43 ; 770.987,48 
4900901;1;1078,48653846;1126,58604670;7752,84;3;1310339314031;131033931403104;4;1;49009;478,23;5738,76;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;78;8;4; 538.767,25 ; 6.465.206,94 ; 4.012.336,21 ; -   
4900101;1;1078,48653846;1126,58604670;3715,26;3;1310339314041;131033931404102;2;1;49001;190,52;2286,24;2286,24;Creche;Educação infantil;0;0;;; -   ; -   ; -   ;31;4;2; 214.637,17 ; 2.575.646,08 ; 2.575.646,08 ; -   
4900901;1;1078,48653846;1126,58604670;8628,25;3;1310339314101;131033931410102;2;1;49009;385,34;4624,08;3561,50;Ensino Superior;Educação Superior;1;1;3;3; 7.123,00 ; 1.068,45 ; 534,23 ;83;9;5; 434.118,67 ; 5.209.424,01 ; 4.012.336,21 ; 601.850,43 
4900901;1;1078,48653846;1126,58604670;8628,25;3;1310339314101;131033931410103;3;1;49009;385,34;4624,08;3561,50;Ensino Superior;Educação Superior;1;1;3;3; 7.123,00 ; 1.068,45 ; 534,23 ;83;9;5; 434.118,67 ; 5.209.424,01 ; 4.012.336,21 ; 601.850,43 
4900801;1;1078,48653846;1126,58604670;5675,35;3;1310339314111;131033931411101;1;1;49008;269,74;3236,88;3236,88;Ensino Superior;Educação Superior;1;1;2;3; 3.236,88 ; 398,42 ; 398,42 ;53;6;3; 303.885,32 ; 3.646.623,84 ; 3.646.623,84 ; 448.849,91 
4900901;1;3726,75408284;4695,37269232;6490,99;3;1310356136091;131035613609101;1;1;49009;120,58;1446,96;1446,96;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;86;9;5; 566.168,04 ; 6.794.016,47 ; 6.794.016,47 ; -   
4900901;1;1239,91272727;1562,17776410;9399,00;3;1310371440041;131037144004103;3;1;49009;193,23;2318,76;2318,76;Ensino Superior;Educação Superior;1;1;2;2; 3.362,16 ; 252,16 ; 173,91 ;77;8;4; 301.859,61 ; 3.622.315,31 ; 3.622.315,31 ; 271.673,65 
4900901;1;1239,91272727;1562,17776410;9399,00;3;1310371440041;131037144004104;4;1;49009;86,95;1043,40;1043,40;Ensino Superior;Educação Superior;1;1;2;2; 3.362,16 ; 252,16 ; 78,26 ;77;8;4; 135.831,36 ; 1.629.976,28 ; 1.629.976,28 ; 122.248,22 
4900201;1;1239,91272727;1562,17776410;6987,76;3;1310371440071;131037144007103;3;1;49002;43,48;521,70;521,70;Pré-escola;Educação infantil;1;1;3;3; 521,70 ; 78,26 ; 78,26 ;58;6;3; 67.915,68 ; 814.988,14 ; 814.988,14 ; 122.248,22 
4900901;1;1239,91272727;1562,17776410;8601,72;3;1310371440131;131037144013101;1;1;49009;128,83;1545,92;1545,92;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;82;9;5; 201.250,15 ; 2.415.001,85 ; 2.415.001,85 ; -   
4900901;1;1512,95609756;1906,18768699;4418,82;3;1310378066041;131037806604103;3;1;49009;90,17;1082,06;1082,06;Ensino Superior;Educação Superior;1;1;1;2; 1.082,06 ; 31,45 ; 31,45 ;66;7;4; 171.884,12 ; 2.062.609,45 ; 2.062.609,45 ; 59.950,77 
4900901;1;1992,42692552;2398,61977848;6166,45;3;1310390324031;131039032403102;2;1;49009;183,56;2202,72;2202,72;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;81;9;5; 440.290,65 ; 5.283.487,76 ; 5.283.487,76 ; -   
4900901;1;1992,42692552;2398,61977848;9135,49;3;1310390324091;131039032409102;2;1;49009;423,47;5081,64;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;91;10;5; 1.015.743,52 ; 12.188.922,21 ; 8.542.684,34 ; -   
4900901;1;1992,42692552;2398,61977848;8443,30;3;1310390324111;131039032411103;3;1;49009;964,62;11575,44;3561,50;Ensino Superior;Educação Superior;1;0;;; -   ; -   ; -   ;86;9;5; 2.313.756,61 ; 27.765.079,33 ; 8.542.684,34 ; -   
4900901;3;447,28837025;610,42043730;5731,71;3;1320000190061;132000019006104;4;1;49009;1324,46;15893,52;3561,50;Ensino Superior;Educação Superior;1;1;2;2; 3.561,50 ; 267,11 ; 267,11 ;64;7;4; 808.477,45 ; 9.701.729,43 ; 2.174.012,39 ; 163.050,93 
4900901;1;461,04017415;603,27004719;1808,55;3;1320000391111;132000039111101;1;1;49009;1086,66;13039,92;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;78;8;4; 655.549,43 ; 7.866.593,15 ; 2.148.546,27 ; -   
4900901;1;461,04017415;603,27004719;5202,10;3;1320000391121;132000039112101;1;1;49009;947,94;11375,28;3561,50;Ensino Superior;Educação Superior;0;0;;; -   ; -   ; -   ;82;9;5; 571.863,81 ; 6.862.365,70 ; 2.148.546,27 ; -   
4901001;1;461,04017415;603,27004719;5202,10;3;1320000391121;132000039112102;2;1;49010;67,34;808,08;808,08;Especialização;Educação Superior;0;0;;; -   ; -   ; -   ;82;9;5; 40.624,20 ; 487.490,46 ; 487.490,46 ; -   
